2016/05/15 11:30:00  -2.130667e-02 -1.044276e-03
2016/05/15 12:30:00  -2.508248e-02 -6.666364e-04
2016/05/15 13:30:00  -3.089922e-02  2.888807e-03
2016/05/15 14:30:00  -3.796744e-02  8.613674e-03
2016/05/15 15:30:00  -4.507467e-02  1.506168e-02
2016/05/15 16:30:00  -5.100845e-02  2.078655e-02
2016/05/15 17:30:00  -5.455631e-02  2.434199e-02
2016/05/15 18:30:00  -5.459072e-02  2.448825e-02
2016/05/15 19:30:00  -5.135677e-02  2.194798e-02
2016/05/15 20:30:00  -4.614957e-02  1.785772e-02
2016/05/15 21:30:00  -4.028462e-02  1.325080e-02
2016/05/15 22:30:00  -3.507742e-02  9.160541e-03
2016/05/15 23:30:00  -3.184347e-02  6.620275e-03
2016/05/16 00:30:00  -3.228575e-02  6.455578e-03
2016/05/16 01:30:00  -3.858966e-02  7.852651e-03
2016/05/16 02:30:00  -4.874001e-02  1.010218e-02
2016/05/16 03:30:00  -6.017251e-02  1.263585e-02
2016/05/16 04:30:00  -7.032286e-02  1.488538e-02
2016/05/16 05:30:00  -7.662676e-02  1.628245e-02
2016/05/16 06:30:00  -7.664727e-02  1.610373e-02
2016/05/16 07:30:00  -7.048569e-02  1.346617e-02
2016/05/16 08:30:00  -6.056451e-02  9.219238e-03
2016/05/16 09:30:00  -4.939012e-02  4.435856e-03
2016/05/16 10:30:00  -3.946894e-02  1.889262e-04
2016/05/16 11:30:00  -3.330736e-02 -2.448641e-03
2016/05/16 12:30:00  -3.327765e-02 -2.661119e-03
2016/05/16 13:30:00  -3.923305e-02 -1.498406e-03
2016/05/16 14:30:00  -4.882225e-02  3.737586e-04
2016/05/16 15:30:00  -5.962270e-02  2.482407e-03
2016/05/16 16:30:00  -6.921190e-02  4.354572e-03
2016/05/16 17:30:00  -7.516731e-02  5.517285e-03
2016/05/16 18:30:00  -7.580856e-02  5.658559e-03
2016/05/16 19:30:00  -7.430431e-02  5.453760e-03
2016/05/16 20:30:00  -7.188220e-02  5.057159e-03
2016/05/16 21:30:00  -6.915416e-02  4.482319e-03
2016/05/16 22:30:00  -6.673205e-02  3.742802e-03
2016/05/16 23:30:00  -6.522780e-02  2.852171e-03
2016/05/17 00:30:00  -6.725939e-02  1.319117e-03
2016/05/17 01:30:00  -8.286528e-02 -3.432969e-03
2016/05/17 02:30:00  -1.079934e-01 -1.077337e-02
2016/05/17 03:30:00  -1.362956e-01 -1.951774e-02
2016/05/17 04:30:00  -1.614238e-01 -2.848170e-02
2016/05/17 05:30:00  -1.770297e-01 -3.648088e-02
2016/05/17 06:30:00  -1.785436e-01 -4.282789e-02
2016/05/17 07:30:00  -1.731799e-01 -4.949693e-02
2016/05/17 08:30:00  -1.637582e-01 -5.625228e-02
2016/05/17 09:30:00  -1.516408e-01 -6.238092e-02
2016/05/17 10:30:00  -1.381902e-01 -6.716981e-02
2016/05/17 11:30:00  -1.247687e-01 -6.990591e-02
2016/05/17 12:30:00  -1.119208e-01 -6.954892e-02
2016/05/17 13:30:00  -9.626033e-02 -6.446499e-02
2016/05/17 14:30:00  -7.874097e-02 -5.627898e-02
2016/05/17 15:30:00  -6.115240e-02 -4.705897e-02
2016/05/17 16:30:00  -4.528426e-02 -3.887297e-02
2016/05/17 17:30:00  -3.292619e-02 -3.378903e-02
2016/05/17 18:30:00  -2.532983e-02 -3.350608e-02
2016/05/17 19:30:00  -2.010499e-02 -3.667528e-02
2016/05/17 20:30:00  -1.607143e-02 -4.192343e-02
2016/05/17 21:30:00  -1.248119e-02 -4.811290e-02
2016/05/17 22:30:00  -8.586304e-03 -5.410602e-02
2016/05/17 23:30:00  -3.638823e-03 -5.876515e-02
2016/05/18 00:30:00   3.010198e-03 -6.135305e-02
2016/05/18 01:30:00   1.127834e-02 -6.351528e-02
2016/05/18 02:30:00   2.121076e-02 -6.548796e-02
2016/05/18 03:30:00   3.292536e-02 -6.714913e-02
2016/05/18 04:30:00   4.654009e-02 -6.837685e-02
2016/05/18 05:30:00   6.217286e-02 -6.904915e-02
2016/05/18 06:30:00   8.038358e-02 -6.712363e-02
